Geneid	gene_name	WT_1	WT_2	WT_3	WT_4	DBDB_1	DBDB_2	DBDB_3	DBDB_4
ENSMUSG00002075675.1	Gm55642	0.20	1.10	0.57	0.70	1.60	0.20	1.30	0.70
ENSMUSG00000058385.9	H2bc8	0	0	0.33	0.33	0.33	1.67	0.67	0.53
ENSMUSG00000069268.5	H2bc7	0	0	2	0	0	0	0	0
ENSMUSG00000071478.7	H2ac7	0.20	0.50	0.77	0.80	2.70	0.50	1.12	0.80
ENSMUSG00002076162.1	Gm55643	0.20	0.50	0.77	0.80	2.70	0.50	1.12	0.80
ENSMUSG00000099583.3	H3c4	0	2	0	4	8	1	6	6
ENSMUSG00000061482.8	H4c4	0	2	2	0	0	0	0	0
ENSMUSG00000047246.8	H2bc6	2	6	7.33	1.33	31.33	17.50	10	10.33
ENSMUSG00000051627.4	H1f4	6	9	14	5	19.00	11.83	3	11.33
ENSMUSG00000080741.4	Gm11398	0	0	0	0	2.00	1.33	0	1.33
ENSMUSG00000084753.3	Gm22452	0	0	0	0	0	0	0	0
ENSMUSG00000069270.7	H2ac6	0.30	0.30	0.60	1.60	9.35	2.67	2.10	4.70
ENSMUSG00002075663.1	Gm55645	0	0	0	0	0.50	0	0	0
ENSMUSG00002076196.1	Gm55646	0.30	0.30	0.60	1.10	2.60	0.67	1.10	0.70
ENSMUSG00000018102.6	H2bc4	146	157.20	166.33	118.33	440.33	349.07	186.67	293.93
ENSMUSG00000036211.5	H1f6	0	0	0	0	0	0	0	0
ENSMUSG00000060678.6	H4c3	3.60	1.20	5.40	0.80	2.40	2.00	0.40	2.00
ENSMUSG00000006611.16	Hfe	18	15	19	11	81	63	28	51
ENSMUSG00000083206.2	Gm11338	0	0	0	0	0	0	0	0
ENSMUSG00000036181.3	H1f2	74	73	104	66	331	283	181	180
ENSMUSG00000069310.5	H3c3	2	0	0	0	0	0	0	1
ENSMUSG00000080999.2	H2ac5-ps	0.20	0.50	0.90	1.20	0.90	0.10	0.60	1.00
ENSMUSG00002076299.1	Gm54517	0.20	0.50	0.90	1.20	0.90	0.10	0.60	1.00
ENSMUSG00000075031.5	H2bc3	0	0	0	0	0	0	0	0
ENSMUSG00000061615.3	H2ac4	0.30	0.40	0.70	0.80	1.60	0.60	1.12	2.90
ENSMUSG00002076907.1	Gm54518	0.30	0.40	0.70	0.80	1.60	0.60	1.12	0.90
ENSMUSG00000069267.3	H3c2	0	0	0	0	0	0	0	0
ENSMUSG00000075029.8	4930558J22Rik	0.30	0.50	1.20	1.43	1.80	0.60	0.40	0.70
ENSMUSG00000069266.6	H4c2	0.30	0.50	1.20	1.43	1.80	0.60	0.40	0.70
ENSMUSG00000060093.7	H4c1	1.80	1.20	4.00	4.53	11.33	5.20	2.60	5.80
ENSMUSG00000069265.3	H3c1	0	0	0	0	0	0	0	0
ENSMUSG00000049539.4	H1f1	0	0	0	0	0	0	1	0
ENSMUSG00000064140.4	Trim38	0	0	0	1	0	0	0	0
ENSMUSG00000087173.2	Gm11337	0	0	0	0	0	0	0	0
ENSMUSG00000036110.15	Slc17a2	0	0	0	0	0	0	0	0
ENSMUSG00000120481.1	ENSMUSG00000120481	0	0	0	0	0	0	0	0
ENSMUSG00000036083.16	Slc17a3	0	0	0	0	0	0	0	0
ENSMUSG00000021335.14	Slc17a1	0	0	0	0	0	0	0	0
ENSMUSG00000021336.18	Slc17a4	0	0	0	0	0	0	0	0
ENSMUSG00000082558.2	Snrp1c-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000050799.4	H2bc1	0	0.20	0	0	0	0.20	0	0.40
ENSMUSG00000060081.2	H2ac1	0	0	0	0	0	0	0	0
ENSMUSG00002075403.1	Gm54556	0	0	0	0	0	0	0	0
ENSMUSG00000021337.9	Scgn	0	0	0	0	0	0	0	0
ENSMUSG00000087603.2	Gm11339	0	0	0	0	0	0	0	0
ENSMUSG00000021338.18	Carmil1	0	2	6	1	9	1	3	3
ENSMUSG00000081707.2	Gm11343	0	0	0	0	0	0	0	0
ENSMUSG00000083409.2	Gm11340	0	0	0	0	0	0	0	0
ENSMUSG00000089580.3	Gm23340	0	0	0	0	0	0	0	0
ENSMUSG00000081909.2	Gm11341	0	0	0	0	0	0	0	0
ENSMUSG00000118631.3	Gm53019	0	0	0	0	0	0	0	0
ENSMUSG00000016756.18	Cmah	0	0	0	0	13	2	0	2
ENSMUSG00000084788.3	Gm11342	0	0	0	0	0	0	0	0
ENSMUSG00000083165.2	Gm11344	0	0	0	0	0	0	0	0
ENSMUSG00000089413.3	Gm22013	0	0	0	0	0	0	0	0
ENSMUSG00000036006.21	Ripor2	7	4	12	4	29.50	8	4	6
ENSMUSG00000085603.4	Gm11346	0	0	0	0	3	2	0	3
ENSMUSG00000085861.2	Armh2	0	0	0	0	0	0	0	0
ENSMUSG00000006715.12	Gmnn	26	47	40	37	24	35	18	32
ENSMUSG00000120886.1	ENSMUSG00000120886	0	1	0	0	1	0	0	2
ENSMUSG00000019132.12	BC005537	77.50	102.00	133	104.50	96.00	130.00	63.00	79.88
ENSMUSG00000064811.3	Gm22358	1	1.50	0	0	0	0	0	0
ENSMUSG00000006717.8	Acot13	1021.50	1082.00	1156	1109.50	834.00	1215.00	858.00	1088.12
ENSMUSG00000035958.4	Tdp2	13	26	26	17	7	20	14	12
ENSMUSG00000006711.16	D130043K22Rik	0	0	0	1	0	0	0	0
ENSMUSG00000086796.3	4932702P03Rik	24.50	31.50	24	34.50	39.50	43.50	27	39.50
ENSMUSG00000035936.7	Aldh5a1	32.50	44.50	33	38.50	54.50	61.50	45	59.50
ENSMUSG00000086448.2	9330162012Rik	2	4	0	3	2	4	3	6
ENSMUSG00000021340.14	Gpld1	4	3	3.50	5.50	11	11	1	2
ENSMUSG00000021339.5	Mrs2	34	44	52.50	43.50	41	48	23	53
ENSMUSG00000114228.2	Gm47605	0	0	0	0	0	0	0	0
ENSMUSG00000035910.16	Dcdc2a	0	0	0	0	0	0	0	0
ENSMUSG00000082667.2	Gm11348	0	0	0	0	0	0	0	0
ENSMUSG00000048978.15	Nrsn1	0	0	0	0	0	0	0	0
ENSMUSG00000114427.2	F830002E08Rik	0	0	0	0	0	0	0	0
ENSMUSG00000083919.2	Tpi-rs8	0	0	0	0	0	0	0	0
ENSMUSG00000080840.2	Gm11349	0	0	0	0	0	0	0	0
ENSMUSG00000082161.2	Gm11350	0	0	0	0	0	0	0	0
ENSMUSG00000086531.3	Gm11351	0	0	0	0	0	0	0	0
ENSMUSG00000084358.2	Gm11352	0	0	0	0	0	0	0	0
ENSMUSG00000084811.3	1700092E19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000114660.2	Gm47881	0	1	1	1	0	0	0	0
ENSMUSG00000060198.8	Gm11353	12.83	13.43	12.68	11.63	28.77	27.67	17.70	26.17
ENSMUSG00000114225.2	Gm47883	0	0	0	0	0	0	0	0
ENSMUSG00000045835.6	Hdgfl1	0	0	0	0	0	0	0	0
ENSMUSG00000114342.2	4921520N01Rik	0	0	0	0	0	0	0	0
ENSMUSG00000081653.2	Gm11354	0	0	0	0	0	0	0	0
ENSMUSG00000082236.2	Gm11355	0	0	0	0	0	0	0	0
ENSMUSG00000114646.2	Gm47888	0	0	0	0	0	0	0	0
ENSMUSG00000021342.15	Prl	0	0	0	0	0	0	0	0
ENSMUSG00000057170.7	Prl3d1	0	0	0	0	0	0	0	0
ENSMUSG00000062737.14	Prl3d2	0	0	0	0	0	0	0	0
ENSMUSG00000062201.5	Prl3d3	0	0	0	0	0	0	0	0
ENSMUSG00000017922.15	Prl3c1	0	0	0	0	0	0	0	0
ENSMUSG00000038891.4	Prl3b1	0	0	0	0	0	0	0	0
ENSMUSG00000038883.4	Prl3a1	0	0	0	0	0	0	0	0
ENSMUSG00000086698.2	4930511O05Rik	0	0	0	0	0	0	0	0
ENSMUSG00000118612.2	Gm53000	0	0	0	0	0	0	0	0
ENSMUSG00000083096.3	Gm11356	0	0	0	0	0	0	0	0
ENSMUSG00000069259.11	Prl6a1	0	0	0	0	0	0	0	0
ENSMUSG00000089749.2	Gm11357	0	0	0	0	0	0	0	0
ENSMUSG00000082306.3	Gm11358	0	0	0	0	0	0	0	0
ENSMUSG00000018259.14	Prl8a2	0	0	0	0	0	0	0	0
ENSMUSG00000069258.11	Prl2b1	0	0	0	0	0	0	0	0
ENSMUSG00000021345.17	Prl8a6	0	0	0	0	0	0	0	0
ENSMUSG00000021346.15	Prl8a8	0	0	0	0	0	0	0	0
ENSMUSG00000006490.4	Prl8a9	0	0	0	0	0	0	0	0
ENSMUSG00000019756.11	Prl8a1	0	0	0	0	0	0	0	0
ENSMUSG00000021347.4	Prl7b1	0	0	0	0	0	0	0	0
ENSMUSG00000006488.18	Prl7a1	0	0	0	0	0	0	0	0
ENSMUSG00000046899.8	Prl7a2	0	0	0	0	0	0	0	0
ENSMUSG00000083946.2	Gm11359	0	0	0	0	0	0	0	0
ENSMUSG00000021348.4	Prl7d1	0	0	0	0	0	0	0	0
ENSMUSG00000060738.5	Prl7c1	0	0	0	0	0	0	0	0
ENSMUSG00000022886.6	Prl2a1	0	0	0	0	0	0	0	0
ENSMUSG00000062551.14	Prl2c1	0	0	0	0	0	0	0	0
ENSMUSG00002075635.1	Gm22476	0	0	0	0	0	0	0	0
ENSMUSG00000113672.2	Gm34165	0	0	0	0	0	0	0	0
ENSMUSG00000113281.2	Gm11360	0	0	0	0	0	0	0	0
ENSMUSG00000113916.3	Gm18881	0	0	0	0	0	0	0	0
ENSMUSG00000005891.8	Prl4a1	0	0	0	0	0	0	0	0
ENSMUSG00000114182.2	Gm47019	0	0	0	0	0	0	0	0
ENSMUSG00000017064.5	Prl5a1	0	0	0	0	0	0	0	0
ENSMUSG00000113061.2	Rps18-ps5	336.33	369.83	453.42	355.67	617.00	497.50	362.92	473.67
ENSMUSG00000113418.2	Gm47172	0	0	0	0	0	0	0	0
ENSMUSG00000113216.3	Gm40841	0	0	0	0	0	0	0	0
ENSMUSG00000085936.9	2610307P16Rik	1	0	1	0	3	0	0	1
ENSMUSG00000086785.2	Gm6081	0	0	0	0	0	0	0	0
ENSMUSG00000099158.3	Mir6368	0	0	0	0	0	0	0	0
ENSMUSG00000092093.2	Gm17528	0	0	0	0	0	0	0	0
ENSMUSG00000082861.4	Gm11362	0	0.20	0.58	0	0	0	0	0.20
ENSMUSG00000113352.2	Gm34639	0	0	0	0	0	0	0	0
ENSMUSG00000076431.5	Sox4	54	50	75	41	169	191	140	80
ENSMUSG00000086363.9	A330102I10Rik	0	0	0	0	0	0	0	0
ENSMUSG00000082730.3	Gm11363	0	0	0	0	0	0	0	0
ENSMUSG00000006191.18	Cdkal1	34	26	34	41	33	41	28	34
ENSMUSG00000086423.2	Gm11364	0	0	0	0	0	0	0	0
ENSMUSG00000016477.19	E2f3	7	16	16	3	12	9	12	9
ENSMUSG00000086893.2	Gm11365	0	0	0	0	0	0	0	0
ENSMUSG00000085188.2	Gm11368	0	0	0	0	0	0	0	0
ENSMUSG00000113366.2	Gm47259	0	0	0	0	0	0	0	0
ENSMUSG00000083676.3	Gm11367	0	0	0	0	0	0	0	0
ENSMUSG00000038732.16	Mboat1	0	1	0	0	1	1	1	1
ENSMUSG00000084669.3	Gm23206	0	0	0	0	0	0	0	0
ENSMUSG00000082648.2	Gm11366	0	0	0	0	0	0	0	0
ENSMUSG00000049115.16	Agtr1a	6	2	6	2	8	14	6	6
ENSMUSG00000113424.2	Gm48161	1.00	0.80	3.00	1.40	1.20	1.00	2.80	1.40
ENSMUSG00000083882.2	Gm11369	0	0	0	0	0	0	0	0
ENSMUSG00000038462.4	Uqcrfs1	778	1346	1427	1212	1192	1773	1182	1258
ENSMUSG00000086263.2	4930519D14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000069255.14	Dusp22	79.20	75.25	77.60	53.20	67.80	62.20	41.50	74.20
ENSMUSG00000081905.2	Gm11370	0	0	0	0	0	0	0	0
ENSMUSG00000021356.11	Irf4	30	100	107	55	7	10	8	8
ENSMUSG00000113515.2	Gm29675	0	1	0	0	3.50	3	0	0
ENSMUSG00000021357.15	Exoc2	17	12	23	18	14.50	20	29	17
ENSMUSG00000076430.2	Hus1b	0	0	0	0	0	0	0	0
ENSMUSG00000056257.4	Gm5447	0	0	0	0	0	0	0	0
ENSMUSG00000082014.3	Gm11371	0	0	0	0	0	0	0	0
ENSMUSG00000114161.2	Gm48662	0	0	0	0	0	0	0	0
ENSMUSG00000084175.2	Gm11372	0	0	0	0	0	0	0	0
ENSMUSG00000087460.3	4930401O12Rik	0	0	0	0	0	0	0	0
ENSMUSG00000087662.3	Gm11373	0	0	0	0	0	0	0	0
ENSMUSG00000085620.3	G630018N14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000088693.3	Gm22330	0	0	0	0	0	0	0	0
ENSMUSG00000087140.3	Gm11376	0	0	0	0	0	0	0	0
ENSMUSG00000089052.4	Gm23351	0	0	0	0	0	0	0	0
ENSMUSG00000090863.2	A530084C06Rik	0	0	0	0.50	0	0	0	0
ENSMUSG00000038415.11	Foxq1	5	6	6	0.50	0	0	0	0
ENSMUSG00000087220.2	Gm11377	0	0	0	0	0	0	0	0
ENSMUSG00000038408.16	1700018A04Rik	0	0	0	0	1	0	0	0
ENSMUSG00000087276.2	Gm11378	0	0	0	0	0	0	0	0
ENSMUSG00000038402.3	Foxf2	0	0	0	0	0	0	0	0
ENSMUSG00002075827.1	Gm54768	0	0	0	0	0	0	0	0
ENSMUSG00000120009.1	ENSMUSG00000120009	0	0	0	0	0	0	0	0
ENSMUSG00000065843.3	Gm25186	0	0	0	0	0	0	0	0
ENSMUSG00000086144.3	Gm11379	0	0	0	0	0	0	0	0
ENSMUSG00000050295.5	Foxc1	3	1	2	1	15	12	9	3
ENSMUSG00000038372.15	Gmds	6	1	4	3	4	3	6	4
ENSMUSG00000120974.1	ENSMUSG00000120974	0	0	0	0	0	0	0	0
ENSMUSG00000113119.2	Gm48883	0	0	0	0	0	0	0	0
ENSMUSG00000083149.3	Gm11380	0	0	0	0	0	0	0	0
ENSMUSG00000113935.2	Gm35732	0	0	0	0	0	0	0	0
ENSMUSG00000112944.2	Gm48885	0	0	0	2	0	0	0	4
ENSMUSG00000113965.2	A730091E23Rik	1	0	0	0	4	0	0	0
ENSMUSG00000085770.2	Gm11381	0	0	0	0	0	0	0	0
ENSMUSG00000113449.2	Gm48073	0	0	0	0	0	0	0	0
ENSMUSG00000118652.2	Gm54771	0	0	0	0	0	0	0	0
ENSMUSG00000044951.18	Mylk4	0	0	2	5	19	0	4	5
ENSMUSG00002074895.1	Gm54772	0	0	0	0	0	0	0	0
ENSMUSG00000042874.3	D930007J09Rik	0	0	0	0	0	0	0	0
ENSMUSG00000021400.9	Wrnip1	10	10	15	11	7	14	4	7
ENSMUSG00000044734.17	Serpinb1a	0	1	2	2	24.00	4	1	9
ENSMUSG00000081433.2	Serpinb1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000079049.10	Serpinb1c	0	0	0	0	0	0	0	0
ENSMUSG00000074973.5	Gm11382	0	0	0	0	0	0	0	0
ENSMUSG00000042842.12	Serpinb6b	1	1	2	0	7	13	8	0
ENSMUSG00000114185.2	Gm47662	0	0	0	0	0	0	0	0
ENSMUSG00000045827.11	Serpinb9	6	5	8	7	31	38	7	10
ENSMUSG00000021403.4	Serpinb9b	0	0	0	0	0	0	0	0
ENSMUSG00000113726.2	Gm36099	0	0	0	0	0	0	0	0
ENSMUSG00000051029.9	Serpinb1b	0	0	0	0	0	0	0	0
ENSMUSG00000083653.3	Gm11384	0	0	0	0	0	0	0	0
ENSMUSG00000082893.2	Gm11383	0	0	0	0	0	0	0	0
ENSMUSG00000021404.13	Serpinb9c	0	0	0	0	0	0	0	0
ENSMUSG00000054266.3	Serpinb9d	0	0	0	0	0	0	0	0
ENSMUSG00000081237.4	Gm11385	0	0	0	0	0	0	0	0
ENSMUSG00000113703.2	Gm47788	0	0	0	0	0	0	0	0
ENSMUSG00000062342.4	Serpinb9e	0	0	0	0	0	0	0	0
ENSMUSG00000038327.9	Serpinb9f	0	0	0	0	0	0	0	0
ENSMUSG00000071452.5	Serpinb9h	0	0	0	0	0	0	0	0
ENSMUSG00000057726.4	Serpinb9g	0	0	0	0	0	0	0	0
ENSMUSG00000081903.2	Gm11387	0	0	0	0	0	0	0	0
ENSMUSG00000081288.2	Gm11386	0	0	0	0	0	0	0	0
ENSMUSG00000082722.2	Gm11393	0	0	0	0	0	0	0	0
ENSMUSG00000112963.2	Gm6093	0	0	0	0	0	0	0	0
ENSMUSG00000089229.4	Gm25043	0	0	0	0	0	0	0	0
ENSMUSG00000113016.2	Gm47916	0	0	0	0	0	0	0	0
ENSMUSG00000113398.2	Gm5194	0	0	0	0	0	0	0	0
ENSMUSG00000083042.2	Gm11388	0	0	0	0	0	0	0	0
ENSMUSG00000047889.10	Serpinb6d	0	0	0	0	0	0	0	0
ENSMUSG00000082986.2	Gm11389	0	0	0	0	0	0	0	0
ENSMUSG00000097202.2	Gm26701	0	0	0	0	0	0	0	0
ENSMUSG00000097931.2	Gm11392	0	0	0	0	0	0	0	0
ENSMUSG00000097190.2	Gm11394	0	0	0	0	0	0	0	0
ENSMUSG00000097054.2	Gm11395	0	0	0	0	0	0	0	0
ENSMUSG00000080317.4	Vmn2r-ps94	0	0	0	0	0	0	0	0
ENSMUSG00000069248.12	Serpinb6e	0	0	0	0	0	0	0	0
ENSMUSG00000052180.16	Serpinb6c	0	0	0	0	3	0	2	0
ENSMUSG00000060147.16	Serpinb6a	50.50	46	76	46	417.50	282.50	205.00	269.50
ENSMUSG00000085457.5	1110046J04Rik	0	0	0	0	1	5	0.50	8
ENSMUSG00000046949.17	Nqo2	33.50	36	49	22	55.50	72.50	40.50	46.50
ENSMUSG00000021408.16	Ripk1	23	25	25	19.50	37	20	22	24.50
ENSMUSG00000090628.2	Gm17083	0	0	0	0	0	0	0	0
ENSMUSG00000091462.3	Gm17084	1	1	1	0.50	2	1	3	0.50
ENSMUSG00000038286.12	Bphl	21	55	31	41	39	46	27	35
ENSMUSG00000058672.8	Tubb2a	17	12.50	20	17	93.50	96.50	66.50	77.50
ENSMUSG00000113591.2	4930447K03Rik	0	0	4	0	0	0	0	0
ENSMUSG00000114067.2	Gm47065	0	0	0	0	0	0	0	0
ENSMUSG00000113645.2	Gm47076	0	1	0	0	0	0	0	0
ENSMUSG00000045136.7	Tubb2b	0	2.50	9	7	51.50	33.50	19.50	31.50
ENSMUSG00000120497.1	ENSMUSG00000120497	0	0	0	1	0	0	0	0
ENSMUSG00000113883.2	Gm36500	0	0	0	0	0	0	0	0
ENSMUSG00000071451.11	Psmg4	27	45	39	32	89	94	54	87
ENSMUSG00000038267.16	Slc22a23	31	30	19	24	38	22	21	25
ENSMUSG00002075380.1	Gm54859	0	0	0	0	0	0	0	0
ENSMUSG00000113430.2	Gm47086	0	0	0	0	0	0	0	0
ENSMUSG00000113843.2	Gm6129	0	0	0	0	0	0	0	0.20
ENSMUSG00000114170.2	Gm47120	1	0	0	0	0	0	0	0
ENSMUSG00000113998.2	Gm40909	0	0	0	0	0	0	0	0
ENSMUSG00000113554.2	Gm36758	0	0	0	0	0	0	0	0
ENSMUSG00000113185.2	Gm47127	0	0	0	0	0	0	0	0
ENSMUSG00000021411.17	Pxdc1	21	13	30	11	80	182	87	64
ENSMUSG00000086786.2	Gm15908	0	0	0	0	0	0	0	0
ENSMUSG00000113044.2	Gm47149	0	0	0	0	0	0	0	0
ENSMUSG00000113615.2	Gm47150	0	0	0	0	0	0	0	0
ENSMUSG00000113822.2	Gm47151	0	0	0	0	0	0	0	0
ENSMUSG00000113457.2	Gm47152	0	0	0	0	0	0	0	0
ENSMUSG00000038246.8	Fam50b	0	0	0	0	0	0	0	0
ENSMUSG00000113484.2	Gm47157	0	0	0	0	0	0	0	0
ENSMUSG00000114127.2	Gm8231	0	0	0	0	0	0	0	0
ENSMUSG00000113170.2	Gm36839	6.50	5	0.20	7	1	3	4	0
ENSMUSG00000021413.10	Prpf4b	289.50	243	249	200	244	143	89	171
ENSMUSG00000021414.9	Fam217a	1	4	1	1	0	0	0	0
ENSMUSG00000021415.14	Tex56	0	0	0	0	0	0	0	0
ENSMUSG00000098209.3	Gm8245	0	0	0	0	0	0	0	0
ENSMUSG00000021416.12	Eci3	22	30	49.00	32	6	5	5	5
ENSMUSG00000113066.2	Gm47217	0	0	0	0	0	0	0	0
ENSMUSG00000085962.9	Gm16984	0	0.50	1	0	0.50	0	0	0
ENSMUSG00000021417.16	Eci2	286	312.50	285.50	303.50	214.50	280.50	177.50	241
ENSMUSG00000114061.2	Gm48626	0	0	0	0	0	0	0	0
ENSMUSG00000113738.2	Gm40910	0	0	1	0	0	0	1	1
ENSMUSG00000114233.2	Gm48629	0	0	0	0	0	0	0	0
ENSMUSG00000113906.2	4930529N20Rik	0	0	0	0	0	0	0	0
ENSMUSG00000102099.3	1700011B04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000113770.2	1700019C18Rik	0	0	0	0	0	0	0	0
ENSMUSG00000120502.1	ENSMUSG00000120502	0	0	0	0	0	0	0	0
ENSMUSG00000114237.2	Gm48694	0	0	0	0	0	0	0	0
ENSMUSG00000077601.3	Gm22674	0	0	0	0	0	0	0	0
ENSMUSG00000114838.2	Gm48703	0	0	0	0	0	0	0	0
ENSMUSG00000114337.2	Gm48704	0	0	0	0	0	0	0	0
ENSMUSG00000114661.2	Gm48707	0	0	0	0	0	0	0	0
ENSMUSG00000059288.15	Cdyl	8	17	21	12	21	21	16	17
ENSMUSG00000065178.3	Gm22126	0	0	0	0	0	0	0	0
ENSMUSG00000114373.2	Gm48708	0	0	0	0	0	0	0	0
ENSMUSG00000114555.2	Gm48706	0	0	0	0	0	0	3	0
ENSMUSG00000021418.16	Rpp40	43	35	18	34	17	21	14	14
ENSMUSG00000114270.2	Gm48746	0	0	0	0	0	0	0	0
ENSMUSG00000114910.2	Gm48756	0	0	0	0	0	0	0	0
ENSMUSG00000114647.2	Gm30127	0	0	0	1	0	0	0	0
ENSMUSG00000050423.12	Ppp1r3g	0	5	2	2	0	0	0	0
ENSMUSG00000046573.8	Lyrm4	44	47	92	79.00	103	59	45	83
ENSMUSG00000114251.2	Tmed10-ps	0.50	0	0	0	0	0	0	4.00
ENSMUSG00000114340.2	Gm18132	0	0	0	0	0	0	0	0
ENSMUSG00000114857.2	Gm48770	0	0	0	0	0	0	0	0
ENSMUSG00000114407.2	Gm48765	0	0	0	0	0	0	0	0
ENSMUSG00000021420.14	Fars2	91	84	72	77.50	85	101	73	128
ENSMUSG00000114371.2	Gm48769	0	0	0	0	0	0	0	0
ENSMUSG00000114617.2	Gm48766	0	0	0	0	0	5	1	0
ENSMUSG00000114714.2	Gm48763	0	0	0	0	0	0	0	0
ENSMUSG00000114581.2	Gm8277	0	0	0	0	0	0	0	0
ENSMUSG00000114387.2	Gm48767	0	0	0	0	0	0	0	0
ENSMUSG00000114746.2	4933436N17Rik	0	0	0	0	0	0	0	0
ENSMUSG00000114851.2	Gm46409	0	0	2	0	0	0	0	2
ENSMUSG00000077282.3	Gm26395	0	0	0	0	0	0	0	0
ENSMUSG00000039114.17	Nrn1	1	0	0	0.50	0	1	1	1
ENSMUSG00000114708.2	Gm30177	0	0	0	0	0	0	0	0
ENSMUSG00000120549.1	ENSMUSG00000120549	0	0	0	0	0	0	0	0
ENSMUSG00000114483.2	Gm49144	0	0	0	0	0	2	0	0
ENSMUSG00000114884.2	Gm47675	0	0	0	0	0	0	1	0
ENSMUSG00000039109.18	F13a1	37	35	51	36	305	101	73	126
ENSMUSG00000114329.2	Gm30489	2	0	0	0	0	0	2	0
ENSMUSG00000114336.2	Gm18643	0	0	0	0	0	0	0	0
ENSMUSG00000114428.2	Gm47707	0	0	0	0	0	0	0	0
ENSMUSG00000114297.2	Gm30600	0	0	0	0	0	0	0	0
ENSMUSG00000114249.2	Gm47709	0	0	0	0	0	0	0	0
ENSMUSG00000114508.2	Gm47711	0	0	0	0	0	0	0	0
ENSMUSG00000021423.7	Ly86	1	1	1	1	2	0	5	1
ENSMUSG00000100760.2	Gm4035	0	0	6	0	9	0	3	0
ENSMUSG00000114791.3	Gm47730	0	0	0	0	0	0	0	0
ENSMUSG00000100932.2	2210022D18Rik	0	0	0	0	0	0	0	0
ENSMUSG00000099847.2	Gm29458	0	0	0	0	0	0	0	0
ENSMUSG00000114701.2	Gm47731	0	0	0	0	0	0	0	0
ENSMUSG00000114573.2	Gm47732	0	0	0	0	0	0	0	0
ENSMUSG00000114389.2	Gm47734	0	0	0	0	0	0	0	0
ENSMUSG00000100022.3	Gm29590	0	0	0	0	0	0	0	0
ENSMUSG00000114665.2	Lncbate6	4	0	12	5	1	2	2	2
ENSMUSG00000114724.2	Gm47751	0	0	0	0	0	0	0	0
ENSMUSG00000114784.2	Gm47754	0	0	1	0	0	0	0	0
ENSMUSG00000114718.2	Gm47753	0	0	0	0	0	0	0	0
ENSMUSG00000114404.2	Gm40915	0	0	0	0	0	0	0	0
ENSMUSG00000114355.2	Gm40916	0	0	0	0	0	0	0	0
ENSMUSG00000114828.2	AI463229	0	0	0	0	0	0	0	0
ENSMUSG00000114546.2	Gm49350	0	0	0	0	0	0	0	0
ENSMUSG00000114732.2	Gm40918	0	0	0	0	0	0	0	0
ENSMUSG00000114259.2	Gm49351	0	0	0	0	0	0	0	0
ENSMUSG00000114800.2	Gm31600	0	0	0	0	0	0	0	0
ENSMUSG00000039087.18	Rreb1	20	17	10.50	19	21	15	17	17
ENSMUSG00000114370.2	Gm46411	0	0	0	0	0	0	0	0
ENSMUSG00000021427.11	Ssr1	59.50	79	71.50	79	168.00	92	78	104
ENSMUSG00000044566.16	Cage1	1.50	4	5	2	1	1	0	0
ENSMUSG00000021428.10	Riok1	55	53	51	59	60	49	53	65
ENSMUSG00002075350.1	Gm55035	0	0	0	0	0	0	0	0
ENSMUSG00000103789.2	Gm10129	0	0	0	0	0	0	0	0
ENSMUSG00000054889.11	Dsp	0	0	0	0	0	0	0	0
ENSMUSG00000021431.16	Snrnp48	161	189	258	200	131	142	77	125
ENSMUSG00000114799.2	Gm47978	0	0	0	0	0	0	0	0
ENSMUSG00000114525.2	Gm47990	0	0	0	0	0	0	0	0
ENSMUSG00000114861.2	Gm47991	0	0	0	0	0	0	0	0
ENSMUSG00000039004.7	Bmp6	5	7	9.50	12	20	13	11.50	11
ENSMUSG00000114895.2	4930579J19Rik	0	0	0	0	0	0	0	0
ENSMUSG00000038991.18	Txndc5	18	19	15.50	25	47	36	12.50	25
ENSMUSG00000114399.2	Gm47994	0	0	0	0	0	0	0	0
ENSMUSG00000114638.2	Gm31834	0	0	0	0	0	0	1	0
ENSMUSG00000114331.2	Gm48056	0	0	0	0	0	0	0	0
ENSMUSG00000114866.2	Gm40922	0	0	0	0	0	0	0	0
ENSMUSG00000038982.11	Bloc1s5	60	40	44	42	48	54	44	36
ENSMUSG00000114830.2	Gm47400	0	2	0	0	0	0	0	0
ENSMUSG00000001707.9	Eef1e1	2	9	8	3	6	10	7	7
ENSMUSG00000114651.2	Gm6200	0	0	0	0	0	0	0	0
ENSMUSG00000114767.2	Gm46392	0	0.40	0.80	0	0	0	0	0
ENSMUSG00000114813.2	Gm47510	0	0	0	0	0	0	0	0
ENSMUSG00000114845.2	Gm47511	0	0	0	0	0	0	0	0
ENSMUSG00000114319.2	Gm47509	0	0	0	0	0	0	0	0
ENSMUSG00002075509.1	Gm55103	0	0	0	0	0	0	0	0
ENSMUSG00000114949.2	Gm47530	0	0	0	0	0	0	0	0
ENSMUSG00000021432.16	Slc35b3	4	2	7	5	8	13	9	9
ENSMUSG00000096932.3	5033403F01Rik	0	0	3	2	1	1	0	1
